file_name,day,TVD_max,rotate_distance,rotate_hrs,slide_distance,slide_hrs,well,platform,rig,size,bit_size,bit_mfg,bit_type,bit_sn,bit_run_number,bit_run_daily_start,bit_run_daily_end,cum_depth,cum_time,dull,nozzles,wob,rpm,rop,flow,spp,tq,mw,mud_type,BHA,drive sys,AGS-BHA,Under Gauge MNB/SMNB,casing,survey
15_RIGT15-cm_DDR_no.07_STWC-01_11_Jan_2023_Service.pdf,11-Jan-2023,2378.86,440.0,11.7,,,STWC-01,STWC,T-15,6-1/8,6.125 in,SMITH,MDi516,JK7712,5,"2,587.00","3,027.00",440.0,14.5,,"['3x10,', '2x11']",5/15,100/170,,940,"2,650.0","12,000/14,000",1.24,CARBO-DRILL,"5 6-1/8"" PDC Bit (MDi516)new, PowerDrive 475 Orbit Slick CC with NP FV, 4-3/4"" Float Sub, 6"" Stabilizer, MWD+PWD, IMPulse-MLWD HT, ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 311.7 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2578.04, 'TVD': 2060.95}]","[{'MD': 2693.12, 'Incl': 44.68, 'Azm': 84.66}, {'MD': 2721.72, 'Incl': 44.68, 'Azm': 84.52}, {'MD': 2750.33, 'Incl': 44.74, 'Azm': 84.54}]"
16_RIGT15-cm_DDR_no.08_STWC-01_12_Jan_2023_Service.pdf,12-Jan-2023,2658.77,398.0,12.45,,,STWC-01,STWC,T-15,6-1/8,6.125 in,SMITH,MDi516,JK7712,5,,,,,0-0-NO-A-X-I-NO-D,"['3x10,', '2x11']",/,/,,,,/,1.41,CARBO-DRILL,"5 6-1/8"" PDC Bit (MDi516)new, PowerDrive 475 Orbit Slick CC with NP FV, 4-3/4"" Float Sub, 6"" Stabilizer, MWD+PWD, IMPulse-MLWD HT, ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 311.7 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2578.04, 'TVD': 2060.95}]","[{'MD': 3126.49, 'Incl': 44.54, 'Azm': 82.11}, {'MD': 3155.23, 'Incl': 44.92, 'Azm': 82.06}, {'MD': None, 'Incl': 45.21, 'Azm': 82.12}, {'MD': 3213.32, 'Incl': 45.29, 'Azm': 82.16}, {'MD': 3242.0, 'Incl': 45.42, 'Azm': 82.14}, {'MD': 3271.18, 'Incl': 45.65, 'Azm': 82.26}, {'MD': 3300.1, 'Incl': 46.15, 'Azm': 82.19}, {'MD': 3329.2, 'Incl': 46.52, 'Azm': 82.2}, {'MD': 3358.12, 'Incl': 46.66, 'Azm': 82.24}, {'MD': 3387.3, 'Incl': 46.66, 'Azm': 82.13}]"
17_RIGT15-cm_DDR_no.09_STWC-01_13_Jan_2023_Service.pdf,13-Jan-2023,2740.35,118.0,6.12,,,STWC-01,STWC,T-15,6-1/8,6.125 in,SMITH,MDi516,JK7712,6,"3,425.00","3,543.00",516.0,23.25,,"['3x10,', '2x11']",15/18,100/120,,750,"3,540.0","12,000/15,000",1.52,CARBO-DRILL,"6 6-1/8"" PDC Bit (MDi516) Rerun, PowerDrive 475 Orbit Slick CC with NP FV, 4-3/4"" Float Sub, 6"" Stabilizer, MWD+PWD, IMPulse-MLWD HT, ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 311.6 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2578.04, 'TVD': 2060.95}]","[{'MD': 8.0, 'Incl': 45.76, 'Azm': 81.64}, {'MD': 3502.85, 'Incl': 46.08, 'Azm': 81.62}, {'MD': 3543.0, 'Incl': 45.8, 'Azm': 81.6}]"
18_RIGT15-cm_DDR_no.10_STWC-01_14_Jan_2023_Service.pdf,14-Jan-2023,2732.76,,,,,STWC-01,STWC,T-15,6-1/8,6.125 in,SMITH,MDi516,JK7712,6,,,,,0-0-NO-A-X-I-PN-T,"['3x10,', '2x11']",/,/,,,,/,1.52,CARBO-DRILL,"6 6-1/8"" PDC Bit (MDi516) Rerun, PowerDrive 475 Orbit Slick CC with NP FV, 4-3/4"" Float Sub, 6"" Stabilizer, MWD+PWD, IMPulse-MLWD HT, ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 311.6 m)",Motor,Motor,,"[{'OD': 2.875, 'MD': 3531.69, 'TVD': 2732.76}]",[]
19_RIGT15-cm_DDR_no.10_STWC-01_14_Jan_2023_Rev01_Service.pdf,14-Jan-2023,2732.76,,,,,STWC-01,STWC,T-15,6-1/8,6.125 in,SMITH,MDi516,JK7712,6,,,,,0-0-NO-A-X-I-PN-T,"['3x10,', '2x11']",/,/,,,,/,1.52,CARBO-DRILL,"6 6-1/8"" PDC Bit (MDi516) Rerun, PowerDrive 475 Orbit Slick CC with NP FV, 4-3/4"" Float Sub, 6"" Stabilizer, MWD+PWD, IMPulse-MLWD HT, ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 311.6 m)",Motor,Motor,,"[{'OD': 2.875, 'MD': 3531.69, 'TVD': 2732.76}]",[]
20_RIGT15-cm_DDR_no.06_STWC-13_14_Jan_2023_Service.pdf,14-Jan-2023,,,,,,STWC-13,STWC,T-15,6-1/8,,,,,,,,,,,[],,,,,,,1.15,CARBO-DRILL,,,,,"[{'OD': 7.0, 'MD': 2590.46, 'TVD': 1847.16}]",[]
21_RIGT15-cm_DDR_no.07_STWC-13_15_Jan_2023_Service.pdf,15-Jan-2023,1847.16,65.0,3.22,,,STWC-13,STWC,T-15,6-1/8,6.125 in,SMITH,MDi516,JK7712,RR2,"2,596.00","2,661.00",65.0,4.0,,"['3x10,', '2x11']",8/16,80/150,,"1,050","2,800.0","8,000/14,000",1.15,SYNTHETIC MUD,"3 6-1/8"" PDC Bit (MDi516) Rerun2, PowerDrive 475 Orbit Slick CC with NP FV, 4-3/4"" Float Sub, 6"" Stabilizer, Pony NMDC, Cross Over, IMPulse-MLWD HT, ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 311.1 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2590.46, 'TVD': 1847.16}]",[]
22_RIGT15-cm_DDR_no.09_STWC-13_17_Jan_2023_Service.pdf,17-Jan-2023,2628.41,606.0,18.45,,,STWC-13,STWC,T-15,6-1/8,6.125 in,SMITH,MDi516,JP6299,RR2,"3,156.00","3,762.00",1101.0,40.5,,"['3x10,', '2x11']",15/17,150/170,,750,"3,050.0","11,000/15,000",1.48,CARBO-DRILL,"4 6-1/8"" PDC Bit (MDi516) Rerun2, PowerDrive 475 Orbit Slick CC with NP FV, 6"" Stabilizer, Pony NMDC, Cross Over, IMPulse-MLWD HT, ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 310.1 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2590.46, 'TVD': 1847.16}]","[{'MD': 3417.07, 'Incl': 50.72, 'Azm': 98.33}, {'MD': 3445.91, 'Incl': 50.76, 'Azm': 98.23}, {'MD': 3475.01, 'Incl': 51.24, 'Azm': 98.28}]"
23_RIGT15-cm_DDR_no.10_STWC-13_18_Jan_2023_Service.pdf,18-Jan-2023,2769.24,226.0,13.49,,,STWC-13,STWC,T-15,6-1/8,6.125 in,SMITH,MDi516,JP6299,RR2,"3,762.00","3,988.00",1327.0,57.25,,"['3x10,', '2x11']",15/18,150/160,,730,"2,950.0","12,000/16,000",1.54,CARBO-DRILL,"4 6-1/8"" PDC Bit (MDi516) Rerun2, PowerDrive 475 Orbit Slick CC with NP FV, 6"" Stabilizer, Pony NMDC, Cross Over, IMPulse-MLWD HT, ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 310.1 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2590.46, 'TVD': 1847.16}]","[{'MD': 3763.5, 'Incl': 51.47, 'Azm': 98.36}, {'MD': 3792.58, 'Incl': 51.54, 'Azm': 98.43}, {'MD': 3821.39, 'Incl': 51.61, 'Azm': 98.43}]"
24_RIGT15-cm_DDR_no.11_STWC-13_19_Jan_2023_Service.pdf,19-Jan-2023,,,,,,STWC-13,STWC,T-15,6-1/8,6.125 in,SMITH,MDi516,JP6299,RR2,,,,,2-1-WT-N-X-I-ER-T,"['3x10,', '2x11']",/,/,,,,/,1.54,CARBO-DRILL,"4 6-1/8"" PDC Bit (MDi516) Rerun2, PowerDrive 475 Orbit Slick CC with NP FV, 6"" Stabilizer, Pony NMDC, Cross Over, IMPulse-MLWD HT, ADN4-LWD HT w/5-3/4"" IB Stabilizer, Crossover NC38 to XT39, 25 Joints x 4"" HWDP, 4 3/4"" Hydra Jar, 4 Joints x 4"" HWDP, Crossover XT-39 to TT-390 (Total length: 310.1 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2590.46, 'TVD': 1847.16}]",[]
25_RIGT15-cm_DDR_no.12_STWC-13_20_Jan_2023_Service.pdf,20-Jan-2023,2763.81,,,,,STWC-13,STWC,T-15,6-1/8,,,,,,,,,,,[],,,,,,,1.56,CARBO-DRILL,,,,,"[{'OD': 2.875, 'MD': 3979.43, 'TVD': 2763.81}]",[]
26_RIGT15-cm_DDR_no.01_STWC-07_20_Jan_2023_Service.pdf,20-Jan-2023,,,,,,STWC-07,STWC,T-15,12-1/4,12.250 in,PTTEP,LC75,SOSKL220660/2-02,1,101.07,108.00,6.93,0.25,,['3x21'],2/5,0/80,,"1,450.0","3,000 1,450.0","2,000/5,000",1.20,SPUD MUD,"1 12-1/4"" Digger Bit, PowerPak motor (1.5 deg bend, 12-1/8"" Sleeve ), 11-1/4"" Motor Top Stabilizer, X-over 6-5/8"" REG x 4-1/2"" IF, Pony Drill Collar, MWD tool TeleScope 675, 6 3/4"" UBHO, NMDC, 17 x 5"" HWDP (Total length: 194.8 m)",Motor,Motor,,{},[]
27_RIGT15-cm_DDR_no.01_STWC-20_21_Jan_2023_Service.pdf,21-Jan-2023,304.96,111.93,0.27,94.0,0.18,STWC-20,STWC,T-15,12-1/4,12.250 in,PTTEP,LC75,SOSKL220660/2-02,1,101.07,307.00,205.98,1.75,,['3x21'],2/10,80/120,,"1,700.0","3,400 1,700.0","1,000/3,000",1.20,SPUD MUD,"1 12-1/4"" Digger Bit, PowerPak motor (1.5 deg bend, 12-1/8"" Sleeve ), 11-1/4"" Motor Top Stabilizer, X-over 6-5/8"" REG x 4-1/2"" IF, Pony Drill Collar, MWD tool TeleScope 675, 6 3/4"" UBHO, NMDC, 17 x 5"" HWDP (Total length: 194.6 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 303.35, 'TVD': 301.46}]","[{'MD': 0.5, 'Incl': 0.0, 'Azm': 0.0}, {'MD': 101.07, 'Incl': 0.0, 'Azm': 0.0}, {'MD': 106.06, 'Incl': 0.32, 'Azm': 338.21}]"
27_RIGT15-cm_DDR_no.02_STWC-07_21_Jan_2023_Service.pdf,21-Jan-2023,301.81,70.0,0.13,127.0,0.2,STWC-07,STWC,T-15,12-1/4,12.250 in,PTTEP,LC75,SOSKL220660/2-02,1,108.00,305.00,203.93,2.25,,['3x21'],3/10,40/110,,"3,200.0","3,400 3,200.0","2,000/5,000",1.20,SPUD MUD,"1 12-1/4"" Digger Bit, PowerPak motor (1.5 deg bend, 12-1/8"" Sleeve ), 11-1/4"" Motor Top Stabilizer, X-over 6-5/8"" REG x 4-1/2"" IF, Pony Drill Collar, MWD tool TeleScope 675, 6 3/4"" UBHO, NMDC, 17 x 5"" HWDP (Total length: 194.6 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 301.43, 'TVD': 298.43}]","[{'MD': 2.0, 'Incl': 0.0, 'Azm': 0.0}, {'MD': 101.07, 'Incl': 0.0, 'Azm': 170.0}, {'MD': 106.06, 'Incl': 0.11, 'Azm': 290.82}]"
28_RIGT15-cm_DDR_no.01_STWC-16_21_Jan_2023_Service.pdf,21-Jan-2023,,,,,,STWC-16,STWC,T-15,12-1/4,12.250 in,PTTEP,LC75,SOSKL220660/2-02,,,,,,,['3x21'],/,/,,,,/,1.20,SPUD MUD,,,,,{},[]
29_RIGT15-cm_DDR_no.01_STWC-09_21_Jan_2023_Service.pdf,21-Jan-2023,302.13,96.93,0.14,108.0,0.13,STWC-09,STWC,T-15,12-1/4,12.250 in,PTTEP,LC75,SOSKL220660/2-02,1,101.07,306.00,204.93,1.25,,['3x21'],2/15,100/120,,"1,700.0","3,400 1,700.0","1,000/3,000",1.20,SPUD MUD,"1 12-1/4"" Digger Bit, PowerPak motor (1.5 deg bend, 12-1/8"" Sleeve ), 11-1/4"" Motor Top Stabilizer, X-over 6-5/8"" REG x 4-1/2"" IF, Pony Drill Collar, MWD tool TeleScope 675, 6 3/4"" UBHO, NMDC, 17 x 5"" HWDP (Total length: 194.6 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 302.51, 'TVD': 298.9}]","[{'MD': 0.5, 'Incl': 0.0, 'Azm': 0.0}, {'MD': 101.07, 'Incl': 0.0, 'Azm': 210.0}, {'MD': 106.06, 'Incl': 0.52, 'Azm': 280.98}]"
30_RIGT15-cm_DDR_no.02_STWC-06_22_Jan_2023_Service.pdf,22-Jan-2023,1364.43,1174.0,3.33,129.0,0.72,STWC-06,STWC,T-15,,8.500 in,BAKER,TD604,5336240,2,306.00,"1,609.00",1303.0,9.25,,['6x13'],5/18,0/120,,"2,450.0","2,700 2,450.0","5,000/9,000",1.10,GEL/POLYMER,"2 8-1/2"" PDC Bit (TD604M), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 303.74, 'TVD': 301.43}]","[{'MD': 1314.44, 'Incl': 34.47, 'Azm': 154.26}, {'MD': 2.0, 'Incl': 33.81, 'Azm': 154.32}, {'MD': 1373.05, 'Incl': 35.57, 'Azm': 153.37}]"
31_RIGT15-cm_DDR_no.02_STWC-16_22_Jan_2023_Service.pdf,22-Jan-2023,301.16,95.93,0.23,108.0,0.22,STWC-16,STWC,T-15,12-1/4,12.250 in,PTTEP,LC75,SOSKL220660/2-02,1,101.07,305.00,203.93,1.5,,['3x21'],2/10,100/120,,"1,850.0","3,400 1,850.0","1,000/3,000",1.20,SPUD MUD,"1 12-1/4"" Digger Bit, PowerPak motor (1.5 deg bend, 12-1/8"" Sleeve ), 11-1/4"" Motor Top Stabilizer, X-over 6-5/8"" REG x 4-1/2"" IF, Pony Drill Collar, MWD tool TeleScope 675, 6 3/4"" UBHO, NMDC, 17 x 5"" HWDP (Total length: 194.6 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 301.1, 'TVD': 297.54}]","[{'MD': 1.0, 'Incl': 0.0, 'Azm': 0.0}, {'MD': 101.07, 'Incl': 0.0, 'Azm': 88.0}, {'MD': 106.06, 'Incl': 0.36, 'Azm': 12.24}, {'MD': 134.45, 'Incl': 0.29, 'Azm': 65.51}]"
32_RIGT15-cm_DDR_no.03_STWC-06_23_Jan_2023_Service.pdf,23-Jan-2023,1777.57,402.5,4.15,142.5,5.4,STWC-06,STWC,T-15,,8.500 in,BAKER,TD604,5336240,2,"1,930.00","2,154.00",1929.5,24.5,0-1-CT-G-X-I-NO-T,['6x13'],10/20,0/120,,"2,700.0","2,700 2,700.0","4,000/14,000",1.18,GEL/POLYMER,"2 8-1/2"" PDC Bit (TD604M), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 302.87, 'TVD': 300.56}]","[{'MD': 1842.65, 'Incl': 38.24, 'Azm': 138.84}, {'MD': 1872.1, 'Incl': 38.2, 'Azm': 134.18}, {'MD': 1900.96, 'Incl': 38.95, 'Azm': 128.07}]"
33_RIGT15-cm_DDR_no.04_STWC-06_24_Jan_2023_Service.pdf,24-Jan-2023,1774.14,,,,,STWC-06,STWC,T-15,,,,,,,,,,,,[],,,,,,,1.18,GEL/POLYMER,,,,,"[{'OD': 7.0, 'MD': 2148.87, 'TVD': 1774.14}]",[]
34_RIGT15-cm_DDR_no.03_STWC-16_24_Jan_2023_Service.pdf,24-Jan-2023,,933.0,5.79,217.0,1.26,STWC-16,STWC,T-15,,8.500 in,HAL,TD604,13797164,2,305.70,"2,098.00",1793.0,14.25,,['6x13'],5/20,0/120,,"2,700.0","2,700 2,700.0","3,000/11,000",1.18,GEL/POLYMER,"2 8  1/2"" PDC Bit  GT460S (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 301.97, 'TVD': 298.41}]","[{'MD': 1725.13, 'Incl': 55.44, 'Azm': 81.54}, {'MD': 1754.13, 'Incl': 55.91, 'Azm': 81.69}, {'MD': 1783.66, 'Incl': 55.31, 'Azm': 84.16}]"
35_RIGT15-cm_DDR_no.04_STWC-16_25_Jan_2023_Service.pdf,25-Jan-2023,1713.78,596.0,10.21,96.0,0.88,STWC-16,STWC,T-15,,8.500 in,HAL,GT460,13797164,2,"2,098.00","2,790.00",1883.0,19.38,,['6x13'],15/25,80/100,,"3,200.0","2,700 3,200.0","11,000/18,000",1.18,Gel/Polymer,"2 8  1/2"" PDC Bit  GT460S (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 301.97, 'TVD': 298.41}]","[{'MD': 9.5, 'Incl': 55.84, 'Azm': 83.2}, {'MD': 2486.99, 'Incl': 54.64, 'Azm': 83.96}, {'MD': 2516.55, 'Incl': 56.98, 'Azm': 84.33}]"
36_RIGT15-cm_DDR_no.05_STWC-16_26_Jan_2023_Service.pdf,26-Jan-2023,1710.34,,,,,STWC-16,STWC,T-15,,8.500 in,HAL,GT460,13797164,2,,,,,0-2-BT-G-X-I-ER-T,['6x13'],/,/,,,,/,1.18,Gel/Polymer,"2 8  1/2"" PDC Bit  GT460S (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2784.59, 'TVD': 1710.34}]",[]
37_RIGT15-cm_DDR_no.02_STWC-21_26_Jan_2022_Service.pdf,26-Jan-2023,,,,,,STWC-21,STWC,T-15,,,,,,,,,,,,[],,,,,,,1.03,Seawater,,,,,"[{'OD': 9.625, 'MD': 302.61, 'TVD': 299.02}]",[]
38_RIGT15-cm_DDR_no.05_STWC-21_29_Jan_2022_Service.pdf,29-Jan-2023,1690.92,,,,,STWC-21,STWC,T-15,,8.500 in,ULTERRA,U419,53616,1,,,,,0-2-BT-G-X-I-ER-T,['6x13'],/,/,,,,/,1.18,Gel/Polymer,"2 8-1/2"" PDC Bit U419S(new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2930.23, 'TVD': 1690.92}]",[]
39_RIGT15-cm_DDR_no.02_STWC-09_29_Jan_2023_Service.pdf,29-Jan-2023,1054.66,995.0,2.04,152.0,0.41,STWC-09,STWC,T-15,,8.500 in,BAKER,TD604,5312229,1,306.00,"1,453.00",152.0,2.04,,['6x13'],10/20,80/120,,"2,350.0","2,700 2,350.0","4,000/7,000",1.03,Seawater,"2 8  1/2"" PDC Bit TD604M (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 302.51, 'TVD': 298.9}]","[{'MD': 1108.89, 'Incl': 53.63, 'Azm': 159.28}, {'MD': 1138.07, 'Incl': 53.98, 'Azm': 159.92}, {'MD': 1167.27, 'Incl': 54.29, 'Azm': 159.47}]"
40_RIGT15-cm_DDR_no.03_STWC-09_30_Jan_2023_Service.pdf,30-Jan-2023,1835.61,1228.0,10.28,65.0,2.39,STWC-09,STWC,T-15,,8.500 in,BAKER,TD604,5312229,1,"1,453.00","2,746.00",288.0,15.32,,['6x13'],15/22,100/120,,"2,950.0","2,700 2,950.0","12,000/19,000",1.18,Gel/Polymer,"2 8  1/2"" PDC Bit TD604M (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.3 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 302.51, 'TVD': 298.9}]","[{'MD': 2428.21, 'Incl': 53.33, 'Azm': 159.58}, {'MD': 2457.88, 'Incl': 53.57, 'Azm': 159.43}, {'MD': 2487.29, 'Incl': 53.44, 'Azm': 158.95}]"
41_RIGT15-cm_DDR_no.03_STWC-20_1_Feb_2023_Service.pdf,01-Feb-2023,1704.67,1042.0,9.71,55.0,2.32,STWC-20,STWC,T-15,,8.500 in,BAKER,TD604M,5312229,2RR1,"1,571.00","2,668.00",2361.0,29.5,,['6x13'],15/25,90/120,,"3,000.0","2,700 3,000.0","12,000/16,000",1.15,Gel/Polymer,"2 8  1/2"" PDC Bit TD604M (Re run), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.5 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 303.35, 'TVD': 301.46}]","[{'MD': 2340.29, 'Incl': 54.35, 'Azm': 133.76}, {'MD': 2369.72, 'Incl': 54.31, 'Azm': 132.78}, {'MD': 2398.84, 'Incl': 54.44, 'Azm': 132.62}]"
42_RIGT15-cm_DDR_no.04_STWC-20_2_Feb_2023_Service.pdf,02-Feb-2023,1701.57,,,,,STWC-20,STWC,T-15,,8.500 in,BAKER,TD604M,5312229,2RR1,,,,,0-2-BT-G-X-I-ER-T,['6x13'],/,/,,,,/,1.15,Gel/Polymer,"2 8  1/2"" PDC Bit TD604M (Re run), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.5 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2662.85, 'TVD': 1701.57}]",[]
43_RIGT15-cm_DDR_no.02_STWC-04_2_Feb_2023_Service.pdf,02-Feb-2023,1167.57,827.0,2.18,68.0,0.21,STWC-04,STWC,T-15,,8.500 in,NOV,DSFX419S-I1,53616,2,305.00,"1,200.00",895.0,5.0,,['6x13'],10/15,80/120,,"2,150.0","2,700 2,150.0","4,000/6,000",1.03,Seawater,"2 8 1/2"" PDC Bit DSFX419S-I1 (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.5 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 301.28, 'TVD': 299.53}]","[{'MD': 874.03, 'Incl': 13.59, 'Azm': 103.0}, {'MD': 903.15, 'Incl': 13.76, 'Azm': 102.93}, {'MD': 932.66, 'Incl': 14.1, 'Azm': 103.36}]"
44_RIGT15-cm_DDR_no.03_STWC-04_3_Feb_2023_Service.pdf,03-Feb-2023,1816.92,670.0,6.8,155.0,5.56,STWC-04,STWC,T-15,,8.500 in,NOV,DSFX419S-I1,53616,2,"1,200.00","2,025.00",1720.0,24.0,,['6x13'],10/15,90/120,,"2,600.0","2,700 2,600.0","8,000/13,000",1.15,Gel/Polymer,"2 8 1/2"" PDC Bit DSFX419S-I1 (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.5 m)",Motor,Motor,,"[{'OD': 9.625, 'MD': 301.28, 'TVD': 299.53}]","[{'MD': 19.0, 'Incl': 49.45, 'Azm': 95.38}, {'MD': 1725.07, 'Incl': 49.17, 'Azm': 94.75}, {'MD': 1754.31, 'Incl': 49.76, 'Azm': 94.14}]"
45_RIGT15-cm_DDR_no.04_STWC-04_4_Feb_2023_Service.pdf,04-Feb-2023,,,,,,STWC-04,STWC,T-15,,8.500 in,NOV,DSFX419S-I1,53616,2,,,,,1-0-CT-C-X-I-NO-T,['6x13'],/,/,,,,/,1.15,Gel/Polymer,"2 8 1/2"" PDC Bit DSFX419S-I1 (new), PowerPak A675M7850XP, 1.5deg  bent  with FV Rotor, 7-1/4"" Stabilizer, 6 3/4"" Pony NMDC, TeleScope 675 (1900-3790LPM), 6 3/4"" NMDC,  6 3/4"" sub, 20x 5"" HWDP (20 joints) (Total length: 222.5 m)",Motor,Motor,,"[{'OD': 7.0, 'MD': 2019.14, 'TVD': 1813.27}]",[]
46_RIGT15-cm_DDR_no.01_STWC-19ST_04_Feb_2023_Service.pdf,04-Feb-2023,,,,,,STWC-19_ST,STWC,T-15,6-1/8,,,,,,,,,,,[],,,,,,,1.51,CARBO-DRILL,,,,,"[{'OD': 7.0, 'MD': 2606.28, 'TVD': 1734.48}]",[]
